Row ID,Salesman ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,Product ID, Sales ,Quantity,Discount, Profit 
8867,STAFF-1339,CA-2014-120411,15-Jan-23,22-Jan-23,First Class,SB-20185,Sarah Brown,Consumer,9010,FUR-BO-10004218, 493.43 ,5,0.3, -70.49 
8868,STAFF-1085,CA-2014-120411,10-Apr-11,29-Apr-11,First Class,SB-20185,Sarah Brown,Consumer,81750,TEC-PH-10002185, 11.12 ,2,0.2, 3.475 
8869,STAFF-1517,CA-2016-158260,12-Mar-21,20-Mar-21,Standard Class,CC-12475,Cindy Chapman,Consumer,36020,TEC-MA-10003176, 686.4 ,2,0.2, 77.22 
8870,STAFF-1672,CA-2017-101805,13-Jan-10,09-Feb-10,Standard Class,SH-19975,Sally Hughsby,Corporate,16400,OFF-BI-10002003, 15.92 ,5,0.2, 5.373 
8871,STAFF-1439,CA-2017-101805,03-Mar-24,19-Mar-24,Standard Class,SH-19975,Sally Hughsby,Corporate,81250,FUR-FU-10000023, 70.68 ,12,0, 31.0992 
8872,STAFF-908,CA-2017-101805,21-May-15,20-Jun-15,Standard Class,SH-19975,Sally Hughsby,Corporate,16090,OFF-ST-10002756, 541.24 ,4,0, 5.4124 
8873,STAFF-1071,US-2014-105137,07-Oct-22,06-Nov-22,Same Day,RB-19435,Richard Bierner,Consumer,2800,TEC-MA-10002694, 101.994 ,2,0.7, -71.3958 
8874,STAFF-479,US-2014-105137,05-Nov-23,16-Nov-23,Same Day,RB-19435,Richard Bierner,Consumer,27210,OFF-BI-10002429, 18.264 ,2,0.7, -13.3936 
8875,STAFF-1550,CA-2017-142489,18-Feb-24,19-Mar-24,Second Class,TC-21295,Toby Carlisle,Consumer,47620,OFF-BI-10003684, 21.99 ,5,0.8, -32.985 
8876,STAFF-152,US-2016-141264,02-Apr-99,27-Apr-99,Standard Class,CT-11995,Carol Triggs,Consumer,93010,OFF-SU-10003505, 185.376 ,2,0.2, -34.758 
8877,STAFF-2697,US-2016-141264,22-Jul-20,06-Aug-20,Standard Class,CT-11995,Carol Triggs,Consumer,84150,OFF-AP-10002534, 58.924 ,1,0.8, -153.2024 
8878,STAFF-1431,CA-2017-126928,07-May-17,21-May-17,Standard Class,GZ-14470,Gary Zandusky,Consumer,20200,TEC-MA-10004626, 480 ,4,0, 225.6 
8879,STAFF-769,CA-2017-126928,05-Nov-22,01-Dec-22,Standard Class,GZ-14470,Gary Zandusky,Consumer,17040,OFF-ST-10000615, 34.05 ,3,0, 9.534 
8880,STAFF-1,US-2015-107944,11-Jan-23,25-Jan-23,First Class,AM-10360,Alice McCarthy,Corporate,44010,OFF-PA-10000659, 192.72 ,11,0, 92.5056 
8881,STAFF-772,US-2015-107944,06-Mar-20,29-Mar-20,First Class,AM-10360,Alice McCarthy,Corporate,8400,TEC-AC-10000736, 239.97 ,3,0, 86.3892 
8882,STAFF-1465,CA-2016-135594,07-Jan-24,14-Jan-24,Second Class,AH-10120,Adrian Hane,Home Office,15200,TEC-AC-10003038, 50.12 ,7,0.2, -0.6265 
8883,STAFF-1073,US-2017-115252,10-Sep-16,19-Sep-16,Standard Class,MY-18295,Muhammed Yedwab,Corporate,50000,TEC-PH-10004071, 15.984 ,2,0.2, 1.3986 
8884,STAFF-1835,US-2017-115252,04-Oct-23,18-Oct-23,Standard Class,MY-18295,Muhammed Yedwab,Corporate,2700,OFF-PA-10001667, 14.352 ,3,0.2, 4.485 
8885,STAFF-2298,CA-2014-107398,08-Mar-16,01-Apr-16,Standard Class,BS-11590,Brendan Sweed,Corporate,80200,OFF-BI-10001982, 6.528 ,4,0.7, -4.5696 
8886,STAFF-350,CA-2014-107398,09-Jan-21,28-Jan-21,Standard Class,BS-11590,Brendan Sweed,Corporate,31650,OFF-BI-10004141, 2.862 ,3,0.7, -2.2896 
8887,STAFF-1070,CA-2014-107398,02-Mar-18,27-Mar-18,Standard Class,BS-11590,Brendan Sweed,Corporate,36400,OFF-BI-10002103, 20.856 ,8,0.7, -16.6848 
8888,STAFF-44,CA-2014-169642,04-Aug-21,30-Aug-21,Second Class,BB-10990,Barry Blumstein,Corporate,73420,OFF-ST-10002574, 276.28 ,2,0, 0 
8889,STAFF-694,CA-2017-103968,07-Feb-17,21-Feb-17,Standard Class,ML-17755,Max Ludwig,Home Office,47100,FUR-FU-10003394, 629.64 ,9,0, 107.0388 
8890,STAFF-2569,CA-2016-147256,17-May-23,10-Jun-23,Second Class,FC-14245,Frank Carlisle,Home Office,46150,TEC-PH-10003072, 449.97 ,3,0, 220.4853 
8891,STAFF-1586,CA-2016-147256,04-Mar-22,23-Mar-22,Second Class,FC-14245,Frank Carlisle,Home Office,81200,OFF-AP-10003057, 1927.59 ,7,0, 751.7601 
8892,STAFF-1241,CA-2016-162159,26-Jun-19,04-Jul-19,First Class,CR-12625,Corey Roper,Home Office,85300,FUR-CH-10001146, 121.78 ,2,0, 30.445 
8893,STAFF-812,CA-2015-111038,08-Apr-24,20-Apr-24,Standard Class,LC-16960,Lindsay Castell,Home Office,71450,FUR-CH-10003973, 2676.672 ,9,0.2, 267.6672 
8894,STAFF-2533,CA-2014-124723,29-Jan-22,09-Feb-22,Standard Class,GZ-14470,Gary Zandusky,Consumer,25100,FUR-TA-10001307, 489.23 ,2,0.3, 41.934 
8895,STAFF-1242,CA-2016-167241,14-Jan-24,12-Feb-24,Standard Class,BD-11320,Bill Donatelli,Consumer,88000,FUR-FU-10004071, 312.03 ,3,0, 43.6842 
8896,STAFF-1448,CA-2016-167241,24-Oct-19,03-Nov-19,Standard Class,BD-11320,Bill Donatelli,Consumer,11960,OFF-ST-10001505, 17.94 ,3,0, 3.0498 
8897,STAFF-2102,CA-2016-167241,21-Oct-21,04-Nov-21,Standard Class,BD-11320,Bill Donatelli,Consumer,26010,TEC-PH-10004614, 165.6 ,3,0.2, 10.35 
8898,STAFF-2202,CA-2016-167241,12-Oct-23,02-Nov-23,Standard Class,BD-11320,Bill Donatelli,Consumer,15050,OFF-PA-10004911, 37.52 ,4,0, 18.0096 
8899,STAFF-522,CA-2015-163237,03-Jun-19,13-Jun-19,Second Class,EM-14095,Eudokia Martin,Corporate,81440,TEC-PH-10003601, 494.97 ,3,0, 148.491 
8900,STAFF-152,CA-2015-163237,26-Jul-20,06-Aug-20,Second Class,EM-14095,Eudokia Martin,Corporate,34850,OFF-LA-10004545, 25.06 ,2,0, 11.7782 
8901,STAFF-755,CA-2016-150483,12-Sep-22,22-Sep-22,Standard Class,BP-11290,Beth Paige,Consumer,73480,FUR-FU-10001379, 32.064 ,3,0.6, -12.8256 
8902,STAFF-1292,CA-2016-150483,02-Oct-22,12-Oct-22,Standard Class,BP-11290,Beth Paige,Consumer,71300,OFF-PA-10001846, 18.496 ,4,0.2, 6.7048 
8903,STAFF-2523,CA-2016-150483,13-May-19,06-Jun-19,Standard Class,BP-11290,Beth Paige,Consumer,24100,FUR-CH-10000422, 191.079 ,3,0.3, -38.2158 
8904,STAFF-756,CA-2016-150483,04-Apr-20,23-Apr-20,Standard Class,BP-11290,Beth Paige,Consumer,14020,OFF-PA-10004621, 10.368 ,2,0.2, 3.6288 
8905,STAFF-1465,US-2016-126431,07-Jan-24,29-Jan-24,Same Day,SU-20665,Stephanie Ulpright,Home Office,33320,OFF-LA-10001474, 30.53 ,1,0, 14.0438 
8906,STAFF-2742,US-2016-126431,20-Apr-21,10-May-21,Same Day,SU-20665,Stephanie Ulpright,Home Office,27100,TEC-AC-10001635, 30.84 ,3,0, 6.168 
8907,STAFF-2000,US-2016-126431,24-Jan-24,22-Feb-24,Same Day,SU-20665,Stephanie Ulpright,Home Office,43950,OFF-PA-10001950, 75.06 ,9,0, 33.777 
8908,STAFF-1915,CA-2016-139934,20-Aug-22,14-Sep-22,First Class,AY-10555,Andy Yotov,Corporate,42000,TEC-PH-10001552, 66.976 ,7,0.2, 6.6976 
8909,STAFF-1247,CA-2015-109603,19-Apr-24,05-May-24,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,20100,OFF-PA-10003790, 182.72 ,8,0, 84.0512 
8910,STAFF-1090,CA-2017-160661,07-Oct-22,15-Oct-22,Standard Class,SA-20830,Sue Ann Reed,Consumer,97100,OFF-LA-10002475, 21.93 ,3,0, 10.3071 
8911,STAFF-1636,CA-2017-102610,01-Apr-21,30-Apr-21,Standard Class,CA-12265,Christina Anderson,Consumer,22020,TEC-AC-10000303, 95.976 ,3,0.2, 15.5961 
8912,STAFF-2907,CA-2017-102610,29-Apr-22,19-May-22,Standard Class,CA-12265,Christina Anderson,Consumer,35350,TEC-PH-10000127, 143.928 ,9,0.2, -32.3838 
8913,STAFF-2389,CA-2017-102610,22-Feb-24,08-Mar-24,Standard Class,CA-12265,Christina Anderson,Consumer,8400,OFF-BI-10004364, 3.564 ,2,0.7, -2.97 
8914,STAFF-1695,CA-2017-102610,15-Mar-22,26-Mar-22,Standard Class,CA-12265,Christina Anderson,Consumer,87000,OFF-LA-10002195, 4.928 ,2,0.2, 1.7248 
8915,STAFF-1578,US-2016-144057,22-Feb-17,01-Mar-17,Standard Class,CV-12805,Cynthia Voltz,Corporate,27310,OFF-ST-10001490, 856.656 ,6,0.2, 107.082 
8916,STAFF-2709,US-2016-144057,15-Jul-23,04-Aug-23,Standard Class,CV-12805,Cynthia Voltz,Corporate,26500,OFF-BI-10002852, 13.184 ,4,0.8, -20.4352 
8917,STAFF-1932,US-2016-144057,22-Nov-23,15-Dec-23,Standard Class,CV-12805,Cynthia Voltz,Corporate,43800,OFF-AP-10000390, 48.784 ,4,0.8, -131.7168 
8918,STAFF-2106,US-2016-144057,10-May-19,18-May-19,Standard Class,CV-12805,Cynthia Voltz,Corporate,33030,OFF-PA-10004327, 76.64 ,2,0.2, 26.824 
8919,STAFF-1571,US-2016-144057,19-Apr-20,04-May-20,Standard Class,CV-12805,Cynthia Voltz,Corporate,50100,OFF-BI-10002353, 18.528 ,6,0.8, -27.792 
8920,STAFF-2684,CA-2014-160276,10-Feb-12,25-Feb-12,Standard Class,AH-10690,Anna Häberlin,Corporate,30250,FUR-FU-10003192, 177.68 ,2,0, 46.1968 
8921,STAFF-837,CA-2014-132983,22-Dec-16,13-Jan-17,Standard Class,DS-13180,David Smith,Corporate,41150,TEC-AC-10000736, 159.98 ,2,0, 57.5928 
8922,STAFF-1586,CA-2016-145709,11-Feb-23,24-Feb-23,Standard Class,AH-10690,Anna Häberlin,Corporate,32500,TEC-PH-10003095, 52.68 ,3,0.2, 19.755 
8923,STAFF-2697,CA-2016-145709,14-Sep-22,21-Sep-22,Standard Class,AH-10690,Anna Häberlin,Corporate,27060,FUR-FU-10002885, 11.568 ,3,0.2, 2.6028 
8924,STAFF-1458,CA-2017-133928,02-Jun-23,02-Jul-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,44300,OFF-BI-10001525, 4.572 ,4,0.7, -3.81 
8925,STAFF-2362,CA-2016-168032,10-Jun-21,23-Jun-21,Standard Class,DF-13135,David Flashing,Consumer,94950,TEC-PH-10004241, 1439.968 ,4,0.2, 143.9968 
8926,STAFF-2921,CA-2016-168032,13-Nov-20,01-Dec-20,Standard Class,DF-13135,David Flashing,Consumer,9410,OFF-BI-10000546, 1.728 ,3,0.8, -2.6784 
8927,STAFF-1622,CA-2016-168032,22-Nov-20,16-Dec-20,Standard Class,DF-13135,David Flashing,Consumer,14000,FUR-TA-10004256, 626.1 ,3,0.5, -538.446 
8928,STAFF-1249,CA-2015-143616,18-Nov-20,12-Dec-20,Second Class,SS-20140,Saphhira Shifley,Corporate,93350,OFF-AR-10002067, 99.2 ,5,0, 25.792 
8929,STAFF-1491,US-2015-168704,08-Jan-23,18-Jan-23,Standard Class,FP-14320,Frank Preis,Consumer,71010,FUR-TA-10000688, 609.98 ,4,0.3, -113.282 
8930,STAFF-2815,US-2015-168704,03-Oct-14,25-Oct-14,Standard Class,FP-14320,Frank Preis,Consumer,47620,FUR-TA-10002530, 211.372 ,2,0.3, -45.294 
8931,STAFF-689,US-2015-168704,02-Jul-23,10-Jul-23,Standard Class,FP-14320,Frank Preis,Consumer,83300,TEC-PH-10001061, 239.976 ,3,0.2, 17.9982 
8932,STAFF-497,CA-2017-143252,17-Sep-23,14-Oct-23,Standard Class,HE-14800,Harold Engle,Corporate,80250,FUR-FU-10001057, 99.95 ,5,0, 22.9885 
8933,STAFF-1606,CA-2017-143252,18-Oct-22,14-Nov-22,Standard Class,HE-14800,Harold Engle,Corporate,35000,TEC-AC-10002331, 29.34 ,3,0, 10.8558 
8934,STAFF-30,CA-2016-102134,23-Nov-23,01-Dec-23,Standard Class,SP-20545,Sibella Parks,Corporate,93010,FUR-FU-10003724, 16.74 ,2,0, 4.3524 
8935,STAFF-2155,CA-2017-130036,22-Dec-12,13-Jan-13,Same Day,BP-11185,Ben Peterman,Corporate,26800,OFF-PA-10000528, 12.672 ,3,0.2, 3.96 
8936,STAFF-1258,CA-2017-130036,27-Jul-21,08-Aug-21,Same Day,BP-11185,Ben Peterman,Corporate,36600,TEC-AC-10001908, 1119.888 ,14,0.2, 209.979 
8937,STAFF-952,CA-2015-134117,28-Sep-22,16-Oct-22,Second Class,PG-18895,Paul Gonzalez,Consumer,12100,OFF-AR-10003903, 204.85 ,5,0, 53.261 
8938,STAFF-213,CA-2015-134117,20-May-22,16-Jun-22,Second Class,PG-18895,Paul Gonzalez,Consumer,26250,TEC-PH-10004908, 135.984 ,2,0.2, 16.998 
8939,STAFF-2275,CA-2015-134117,19-Mar-22,12-Apr-22,Second Class,PG-18895,Paul Gonzalez,Consumer,6350,OFF-AR-10001940, 16.4 ,5,0, 7.052 
8940,STAFF-755,CA-2015-134117,28-May-22,07-Jun-22,Second Class,PG-18895,Paul Gonzalez,Consumer,20400,OFF-BI-10002026, 92.96 ,2,0.2, 31.374 
8941,STAFF-2696,CA-2014-130918,16-Nov-19,09-Dec-19,Second Class,JP-15520,Jeremy Pistek,Consumer,91100,OFF-SU-10003936, 7.632 ,3,0.2, -1.8126 
8942,STAFF-1443,CA-2016-159023,04-Aug-22,21-Aug-22,First Class,NW-18400,Natalie Webber,Consumer,58100,OFF-BI-10002813, 4.158 ,7,0.7, -3.465 
8943,STAFF-2538,CA-2016-159023,26-Oct-20,05-Nov-20,First Class,NW-18400,Natalie Webber,Consumer,71550,TEC-MA-10003337, 179.991 ,3,0.7, -251.9874 
8944,STAFF-1078,CA-2017-111717,21-Sep-18,09-Oct-18,Standard Class,SW-20245,Scot Wooten,Consumer,78100,FUR-CH-10001545, 239.358 ,3,0.3, -47.8716 
8945,STAFF-1252,CA-2014-154592,01-Apr-16,24-Apr-16,First Class,EH-14005,Erica Hernandez,Home Office,39010,OFF-PA-10000062, 164.88 ,3,0, 80.7912 
8946,STAFF-1581,CA-2014-128622,07-Jun-23,27-Jun-23,Second Class,SC-20260,Scott Cohen,Corporate,26450,OFF-SU-10001574, 10.95 ,3,0, 3.285 
8947,STAFF-964,CA-2017-148355,21-May-19,16-Jun-19,Standard Class,NC-18535,Nick Crebassa,Corporate,40160,OFF-PA-10001972, 19.44 ,3,0, 9.3312 
8948,STAFF-471,CA-2017-148355,19-Jun-22,19-Jul-22,Standard Class,NC-18535,Nick Crebassa,Corporate,8500,OFF-BI-10000201, 12.3 ,5,0, 6.15 
8949,STAFF-2711,CA-2014-132913,03-Aug-20,31-Aug-20,First Class,AS-10090,Adam Shillingsburg,Consumer,2100,OFF-AP-10003278, 13.97 ,1,0, 3.6322 
8950,STAFF-1472,CA-2017-150910,12-Apr-23,11-May-23,Standard Class,JL-15130,Jack Lebron,Consumer,34650,FUR-TA-10002903, 934.956 ,6,0.4, -249.3216 
8951,STAFF-2787,CA-2017-150910,07-Jul-14,21-Jul-14,Standard Class,JL-15130,Jack Lebron,Consumer,26900,TEC-AC-10001013, 46.864 ,2,0.2, 7.6154 
8952,STAFF-2417,CA-2017-150910,02-Nov-21,15-Nov-21,Standard Class,JL-15130,Jack Lebron,Consumer,89850,OFF-ST-10000918, 26.16 ,3,0.2, 1.962 
8953,STAFF-2380,CA-2017-150910,08-Aug-10,30-Aug-10,Standard Class,JL-15130,Jack Lebron,Consumer,21600,OFF-AR-10001419, 23.128 ,7,0.2, 2.891 
8954,STAFF-1240,CA-2017-150910,28-Apr-24,24-May-24,Standard Class,JL-15130,Jack Lebron,Consumer,18050,OFF-AP-10003266, 59.24 ,5,0.2, 16.291 
8955,STAFF-2137,CA-2014-156790,18-Sep-23,28-Sep-23,Second Class,VG-21790,Vivek Gonzalez,Consumer,84000,FUR-BO-10000468, 155.456 ,4,0.2, -7.7728 
8956,STAFF-2159,CA-2014-126480,03-May-22,19-May-22,Standard Class,HG-14965,Henry Goldwyn,Corporate,21060,OFF-PA-10004610, 8.56 ,2,0, 3.852 
8957,STAFF-1502,CA-2017-105620,01-Oct-17,27-Oct-17,First Class,JH-15430,Jennifer Halladay,Consumer,28380,FUR-FU-10004963, 21 ,3,0.2, 5.775 
8958,STAFF-1290,CA-2017-105620,15-Apr-18,24-Apr-18,First Class,JH-15430,Jennifer Halladay,Consumer,40450,TEC-MA-10004626, 120 ,2,0.5, -7.2 
8959,STAFF-1410,CA-2017-150266,03-Apr-23,15-Apr-23,Standard Class,RO-19780,Rose O'Brian,Consumer,32700,TEC-PH-10003437, 299.96 ,5,0.2, 37.495 
8960,STAFF-350,CA-2017-150266,19-May-22,03-Jun-22,Standard Class,RO-19780,Rose O'Brian,Consumer,26100,OFF-AP-10002867, 67.84 ,5,0.8, -179.776 
8961,STAFF-720,CA-2017-150266,24-Aug-15,13-Sep-15,Standard Class,RO-19780,Rose O'Brian,Consumer,42610,FUR-CH-10002126, 853.93 ,5,0.3, -24.398 
8962,STAFF-2441,CA-2017-150266,12-Dec-23,26-Dec-23,Standard Class,RO-19780,Rose O'Brian,Consumer,73300,OFF-AR-10001761, 18.688 ,4,0.2, 3.7376 
8963,STAFF-1355,CA-2016-157280,22-Mar-24,05-Apr-24,First Class,LW-17125,Liz Willingham,Consumer,94000,FUR-FU-10004665, 273.96 ,2,0, 71.2296 
8964,STAFF-975,CA-2016-157280,19-Aug-18,30-Aug-18,First Class,LW-17125,Liz Willingham,Consumer,31250,TEC-AC-10000057, 89.97 ,3,0, 18.8937 
8965,STAFF-2000,CA-2016-157280,12-May-24,24-May-24,First Class,LW-17125,Liz Willingham,Consumer,73400,FUR-FU-10003806, 756.8 ,5,0, 75.68 
8966,STAFF-1238,CA-2017-106691,24-Apr-24,08-May-24,Standard Class,CC-12370,Christopher Conant,Consumer,21070,OFF-BI-10000145, 1.248 ,2,0.8, -1.9344 
8967,STAFF-985,CA-2016-134180,05-Dec-21,02-Jan-22,Standard Class,JP-16135,Julie Prescott,Home Office,96700,TEC-AC-10000892, 72 ,1,0.2, 14.4 
8968,STAFF-2885,CA-2016-134180,07-Sep-23,03-Oct-23,Standard Class,JP-16135,Julie Prescott,Home Office,33040,FUR-CH-10004886, 470.155 ,7,0.3, -13.433 
8969,STAFF-1781,CA-2014-166730,27-Sep-22,05-Oct-22,First Class,DD-13570,Dorothy Dickinson,Consumer,82300,OFF-ST-10002554, 39.128 ,1,0.2, -8.8038 
8970,STAFF-1334,CA-2017-157469,19-Jul-20,15-Aug-20,Standard Class,ES-14080,Erin Smith,Corporate,10450,OFF-AR-10001662, 19.728 ,9,0.2, 1.7262 
8971,STAFF-367,CA-2017-157469,29-May-15,11-Jun-15,Standard Class,ES-14080,Erin Smith,Corporate,16010,TEC-PH-10004531, 151.188 ,2,0.4, -25.198 
8972,STAFF-2707,CA-2017-122308,01-Jul-23,11-Jul-23,Standard Class,MV-17485,Mark Van Huff,Consumer,45100,FUR-CH-10000665, 271.764 ,2,0.1, 60.392 
8973,STAFF-758,US-2014-149034,08-Nov-20,04-Dec-20,First Class,RD-19900,Ruben Dartt,Consumer,11900,TEC-AC-10003023, 47.496 ,1,0.2, -1.1874 
8974,STAFF-1824,CA-2017-159226,15-Dec-22,10-Jan-23,Second Class,RL-19615,Rob Lucas,Consumer,16060,FUR-BO-10004709, 344.981 ,7,0.15, 28.4102 
8975,STAFF-685,CA-2017-156622,06-May-24,21-May-24,First Class,JP-15460,Jennifer Patt,Corporate,26450,OFF-PA-10000477, 36.288 ,7,0.2, 12.7008 
8976,STAFF-2885,CA-2017-156622,19-Dec-22,26-Dec-22,First Class,JP-15460,Jennifer Patt,Corporate,31050,OFF-PA-10002923, 78.304 ,2,0.2, 29.364 
8977,STAFF-1243,CA-2017-156622,09-May-23,16-May-23,First Class,JP-15460,Jennifer Patt,Corporate,28200,FUR-TA-10003008, 127.785 ,1,0.3, -31.0335 
8978,STAFF-534,CA-2017-156622,13-Oct-13,12-Nov-13,First Class,JP-15460,Jennifer Patt,Corporate,13700,OFF-BI-10003707, 6.104 ,2,0.8, -9.156 
8979,STAFF-495,CA-2014-119529,05-May-18,18-May-18,Second Class,DM-13345,Denise Monton,Corporate,75450,OFF-BI-10000546, 5.76 ,2,0, 2.8224 
8980,STAFF-443,CA-2015-150413,31-May-23,30-Jun-23,Second Class,CS-11860,Cari Schnelling,Consumer,27150,OFF-BI-10000404, 1.72 ,1,0.8, -2.838 
8981,STAFF-2868,CA-2014-108182,01-Apr-22,12-Apr-22,Second Class,DL-13315,Delfina Latchford,Consumer,76100,OFF-BI-10001196, 8.952 ,2,0.8, -14.7708 
8982,STAFF-418,CA-2016-110898,06-Mar-17,04-Apr-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,41050,OFF-AP-10001626, 2.334 ,3,0.8, -6.3018 
8983,STAFF-224,CA-2016-110898,26-Jul-22,06-Aug-22,Standard Class,LC-16870,Lena Cacioppo,Consumer,97200,OFF-BI-10004656, 1.728 ,4,0.8, -2.7648 
8984,STAFF-635,CA-2016-110898,18-Sep-20,12-Oct-20,Standard Class,LC-16870,Lena Cacioppo,Consumer,16310,FUR-FU-10003773, 159.04 ,5,0.6, -194.824 
8985,STAFF-1470,CA-2016-110898,10-Dec-23,22-Dec-23,Standard Class,LC-16870,Lena Cacioppo,Consumer,41200,FUR-TA-10000849, 145.98 ,2,0.5, -99.2664 
8986,STAFF-953,CA-2015-123092,10-Jun-22,06-Jul-22,Standard Class,JG-15115,Jack Garza,Consumer,46150,FUR-FU-10000222, 77.952 ,3,0.2, 12.6672 
8987,STAFF-2749,CA-2015-123092,03-Sep-22,01-Oct-22,Standard Class,JG-15115,Jack Garza,Consumer,71900,OFF-BI-10001718, 95.97 ,5,0.7, -73.577 
8988,STAFF-1289,CA-2015-123092,24-Aug-21,02-Sep-21,Standard Class,JG-15115,Jack Garza,Consumer,42100,TEC-PH-10001700, 105.584 ,2,0.2, 9.2386 
8989,STAFF-495,CA-2015-123092,15-May-21,10-Jun-21,Standard Class,JG-15115,Jack Garza,Consumer,72500,OFF-AR-10004078, 9.344 ,2,0.2, 1.168 
8990,STAFF-1809,US-2015-128587,07-Oct-18,25-Oct-18,Standard Class,HM-14860,Harry Marie,Corporate,10100,FUR-FU-10003026, 9.68 ,2,0, 3.7752 
8991,STAFF-2541,US-2015-128587,06-Feb-24,13-Feb-24,Standard Class,HM-14860,Harry Marie,Corporate,51100,TEC-CO-10003763, 4899.93 ,7,0, 2302.9671 
8992,STAFF-748,US-2017-139577,29-Feb-24,17-Mar-24,Standard Class,TN-21040,Tanja Norvell,Home Office,68000,TEC-AC-10004708, 104.75 ,5,0, 21.9975 
8993,STAFF-2705,CA-2017-159100,18-Dec-20,08-Jan-21,Standard Class,VP-21760,Victoria Pisteka,Corporate,81800,TEC-AC-10003499, 18.528 ,2,0.2, 4.4004 
8994,STAFF-2133,CA-2017-159100,25-May-22,10-Jun-22,Standard Class,VP-21760,Victoria Pisteka,Corporate,53100,FUR-TA-10001950, 1875.258 ,7,0.4, -968.8833 
8995,STAFF-2290,CA-2014-109043,21-Feb-23,04-Mar-23,First Class,CS-12355,Christine Sundaresam,Consumer,46100,OFF-PA-10000312, 91.36 ,5,0.2, 29.692 
8996,STAFF-363,CA-2014-109043,08-Apr-18,19-Apr-18,First Class,CS-12355,Christine Sundaresam,Consumer,47301,OFF-AP-10004708, 152.24 ,5,0.2, 17.127 
8997,STAFF-1625,US-2017-116491,07-Nov-23,15-Nov-23,First Class,PG-18820,Patrick Gardner,Consumer,31950,TEC-PH-10004531, 35.184 ,2,0.2, 12.3144 
8998,STAFF-985,CA-2017-122763,10-Nov-21,22-Nov-21,Same Day,HG-14845,Harry Greene,Consumer,62300,OFF-PA-10000474, 56.704 ,2,0.2, 19.1376 
8999,STAFF-2092,CA-2017-122763,12-Jan-21,31-Jan-21,Same Day,HG-14845,Harry Greene,Consumer,31550,OFF-PA-10002377, 274.064 ,7,0.2, 102.774 
9000,STAFF-2593,CA-2017-137785,20-Feb-24,11-Mar-24,Standard Class,MH-18115,Mick Hernandez,Home Office,25050,FUR-CH-10001482, 458.43 ,5,0.3, -124.431 
9001,STAFF-909,CA-2014-133389,15-Nov-19,15-Dec-19,Same Day,TB-21280,Toby Braunhardt,Consumer,26010,OFF-BI-10001553, 8.226 ,3,0.7, -6.0324 
9002,STAFF-2711,CA-2014-103807,02-Aug-21,16-Aug-21,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,62250,TEC-AC-10000199, 5.95 ,1,0, 0.833 
9003,STAFF-1961,CA-2014-103807,07-Dec-21,06-Jan-22,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,79250,OFF-PA-10002195, 15.24 ,3,0, 7.1628 
9004,STAFF-1136,CA-2015-102855,06-Mar-23,14-Mar-23,Same Day,JF-15415,Jennifer Ferguson,Consumer,71400,TEC-AC-10001767, 239.94 ,6,0, 26.3934 
9005,STAFF-236,CA-2015-102855,23-Mar-23,13-Apr-23,Same Day,JF-15415,Jennifer Ferguson,Consumer,10050,OFF-AR-10002467, 23.84 ,8,0, 6.4368 
9006,STAFF-2536,CA-2017-107825,08-Jan-23,28-Jan-23,Same Day,NB-18655,Nona Balk,Corporate,47160,OFF-ST-10001321, 92.52 ,6,0, 24.9804 
9007,STAFF-702,CA-2017-107825,25-Feb-16,24-Mar-16,Same Day,NB-18655,Nona Balk,Corporate,31200,OFF-ST-10000777, 37.76 ,1,0, 10.5728 
9008,STAFF-2319,CA-2017-107825,23-Sep-22,16-Oct-22,Same Day,NB-18655,Nona Balk,Corporate,18050,OFF-LA-10003720, 7.38 ,2,0, 3.4686 
9009,STAFF-2695,CA-2017-107825,20-Nov-23,11-Dec-23,Same Day,NB-18655,Nona Balk,Corporate,11400,FUR-FU-10000206, 5.82 ,2,0, 2.7354 
9010,STAFF-55,CA-2017-106047,15-Nov-23,24-Nov-23,Standard Class,CS-11860,Cari Schnelling,Consumer,16020,OFF-PA-10000791, 3.816 ,1,0.2, 1.1925 
9011,STAFF-2096,CA-2017-127803,08-Jan-23,15-Jan-23,Standard Class,ND-18460,Neil Ducich,Corporate,21200,OFF-BI-10001787, 26.16 ,4,0, 12.8184 
9012,STAFF-1887,CA-2015-137071,24-Jan-23,20-Feb-23,First Class,ED-13885,Emily Ducich,Home Office,81250,TEC-AC-10004353, 100.8 ,2,0.2, 21.42 
9013,STAFF-500,CA-2016-121447,29-Jun-23,24-Jul-23,First Class,EA-14035,Erin Ashbrook,Corporate,35820,FUR-FU-10001861, 135.8 ,7,0, 66.542 
9014,STAFF-522,CA-2017-143084,06-Feb-21,26-Feb-21,Standard Class,BP-11050,Barry Pond,Corporate,77300,OFF-AR-10002766, 13.9 ,5,0, 3.753 
9015,STAFF-2214,CA-2017-143084,12-May-18,05-Jun-18,Standard Class,BP-11050,Barry Pond,Corporate,16060,OFF-EN-10003072, 19.4 ,5,0, 9.312 
